id,name,review_count,category_alias,rating,latitude,longitude,delivery,pickup,restaurant_reservation,price,city,zip_code,country,state,distance,italian,breakfast_brunch,newamerican,pizza,tradamerican,sandwiches,chinese,bars,japanese,mexican,seafood,delis,coffee,salad,mediterranean,french,indpak,thai,asianfusion,korean,latin,desserts,bakeries,italian,breakfast_brunch,newamerican,pizza,tradamerican,sandwiches,chinese,bars,japanese,mexican,seafood,delis,coffee,salad,mediterranean,french,indpak,thai,asianfusion,korean,latin,desserts,bakeries
rSY3MyWqpuy3dNuUN4zQ_g,Petit Poulet,425,"french,desserts,cocktailbars",4.0,40.7487053,-73.987317,0,0,0,2,New York,10001,US,NY,822.5587208813115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
hQq78Foj5L062Nwyd_m9BQ,Shabu Garden,147,hotpot,4.0,40.748205600000006,-73.9864598,1,1,0,2,New York,10001,US,NY,908.5149185138173,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
ihd2cISx6muy6bKVPhA4cg,Queensyard,218,british,3.5,40.7533572,-74.0002527,1,1,0,3,New York,10001,US,NY,446.7823318715487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
7hyQqnnAisSL-nfIWCPziQ,Chop Shop,237,"asianfusion,chinese,thai",3.5,40.7486687,-74.0031128,0,0,0,2,New York,10001,US,NY,686.9508249395411,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
Qj5Wvq6jufSFgJd4dDb_Sg,Cafe Nunez,459,"latin,hookah_bars,newamerican",3.0,40.752133,-73.991849,1,1,1,2,New York,10001,US,NY,366.7328727042001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
TBp9gdS6xEbSQqffVZ7iag,KazuNori  | The Original Hand Roll Bar,934,"sushi,japanese",4.5,40.74519,-73.98824,0,0,0,2,New York,10001,US,NY,994.8850535471087,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
cCesIqo-LQt0cRlZAnrAZQ,Friedman's,2449,"newamerican,gluten_free,breakfast_brunch",4.0,40.748296999999994,-73.990649,1,1,0,2,New York,10001,US,NY,607.9448482565617,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
NPG2jp4C61RJbmbA35p6xA,John Sullivan's,222,"irish,irish_pubs",4.0,40.7517735073233,-73.9905076101422,0,0,0,2,New York,10001,US,NY,477.95447175771073,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
ggm-5YHqX5pXgk5Uh42dEA,Pergola,779,"hookah_bars,mediterranean,lounges",3.5,40.745399,-73.989588,1,1,0,2,New York,10001,US,NY,903.5170507045253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
F0MuzanyO6YEen8VtP5LOg,Pennsylvania 6 NYC,488,"newamerican,breakfast_brunch,gluten_free",4.0,40.7483655239542,-73.99079447486879,0,1,0,2,New York,10001,US,NY,593.6612828274804,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
YKyU0Na38C3pzemGOxlrHw,Hee Korean BBQ Grill,312,"korean,bbq",4.0,40.7454185,-73.9912872,1,1,0,2,New York,10001,US,NY,822.5946137571948,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
srhEv1OqoK9W5JRdiMWDyw,Ayza Wine & Chocolate Bar,1674,"wine_bars,desserts,mediterranean",4.0,40.747177472107396,-73.987011312828,0,0,0,2,New York,10001,US,NY,928.3395868080744,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
na-2_gQCY7ccS2ZkLJDumQ,Waldy's Wood Fired Pizza & Penne,817,"pizza,italian",4.0,40.7457666039821,-73.9906402533629,1,1,0,1,New York,10001,US,NY,818.0122413630786,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
itH4GH2Mw2D5n5kkQAtMog,Abiko Curry,782,"japacurry,noodles,beerbar",4.0,40.747209999999995,-73.986192,1,1,0,2,New York,10001,US,NY,983.1249207490532,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
GxqEVZUgz8xophUos_V3eQ,The Breslin,1578,gastropubs,3.5,40.745701200000006,-73.9878543,0,0,0,3,New York,10001,US,NY,976.2897657269805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
lGe2NRqJbEhf1dA0zo-qBw,Hudson Station,259,"tradamerican,sportsbars,beerbar",3.0,40.753676,-73.99549300000001,1,1,0,2,New York,10001,US,NY,215.6729524141688,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
wurhcLKXD4YJ5XfTxpbE5Q,Grand Sichuan,449,chinese,3.5,40.747413,-74.001052,1,1,0,2,New York,10001,US,NY,639.7572799923015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
iu8nqOMFdUPg201QMkrGJw,American Whiskey,326,"newamerican,cocktailbars,sportsbars",3.5,40.7493,-73.99414,0,0,0,2,New York,10001,US,NY,317.3074633776445,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
NIRIpvQRp4uF-wY_JfJF0A,Txikito,347,"basque,tapasmallplates",3.5,40.74739,-74.00046800000001,0,0,0,3,New York,10001,US,NY,606.4521036609486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
EuRT4si-_ZZq3in3kmqgOA,Hudson Bar Room,21,"breakfast_brunch,tradamerican,cocktailbars",4.0,40.75499,-73.99843,0,0,0,2,New York,10001,US,NY,405.66350712588445,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
Ys9iYSjuFDpZj7B1X07v5g,Liberty Bagels Midtown,482,"breakfast_brunch,bagels,sandwiches",4.5,40.75255,-73.99249,1,1,0,1,New York,10001,US,NY,316.91703016091947,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
GjAHO7PA-3Sxg1lkGza4sQ,B&B Restaurant Corporation,147,"african,caribbean",4.5,40.7459112,-73.99360859999999,0,0,0,1,New York,10001,US,NY,690.5692048194069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
UIEeOn92c5TYtGjjRJiQzw,Butcher & Banker,105,"steak,newamerican,cocktailbars",3.5,40.752629999999996,-73.99338,0,0,0,3,New York,10001,US,NY,240.29907904064822,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
VBKCeFh76btxKlL827HTqA,The Liberty,460,"newamerican,bars,venues",3.5,40.74984,-73.98555999999999,1,1,0,2,New York,10001,US,NY,921.0188948725348,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
zK_0aH6P9HhmYmCWx9cBxQ,Tír na Nóg,237,"bars,tradamerican,irish",3.5,40.750114,-73.99454399999999,1,0,0,2,New York,10001,US,NY,233.4536417356421,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
OBRYVNn2FRhVCCadoFepBQ,Electric Lemon,84,"newamerican,desserts,breakfast_brunch",4.0,40.754553,-74.002057,0,0,0,3,New York,10001,US,NY,581.4768314385979,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
IPhWpqIuAiEerKlLS82RpQ,noda,45,sushi,4.5,40.74478,-73.9881,0,0,0,4,New York,10001,US,NY,1036.3557954506186,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
NMuZQuK6UU32VlSF6khh0w,Stout NYC,943,"irish,sportsbars",3.5,40.7498631,-73.989868,0,0,0,2,New York,10001,US,NY,574.1073314153732,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
vQ2MwpkjcrF7uxs87oMeyw,Noona Noodles,36,noodles,4.0,40.747609999999995,-73.98631,1,1,0,2,New York,10001,US,NY,955.48730715099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
e6pF5tzU3W2ufrWDZxVIeg,Claudio Pizzeria,99,"pizza,sicilian",4.0,40.747584499999995,-73.996619,1,1,0,1,New York,10001,US,NY,471.0576601979868,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
wQU3LMmOPNzxL-ptOi_F5w,Kobeyaki,541,"japanese,sushi,burgers",4.0,40.7462138,-73.99388,0,0,0,2,New York,10001,US,NY,649.5371088400967,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
_vQugjzPLr-4udYpiISieA,Gopchang Story BBQ,361,"bbq,korean,seafood",4.0,40.747009999999996,-73.98583,1,1,0,2,New York,10001,US,NY,1010.5070254991859,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
mb8b2PdYGe2Nf2tsZpzIiA,Mykonos Bleu,245,greek,3.5,40.746790000000004,-73.99172,0,1,0,3,New York,10001,US,NY,675.7109167269268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
hgwnIf9c9_IvY40YhdqQfw,The Ainsworth,637,"sportsbars,newamerican",3.0,40.745306,-73.992583,1,1,0,2,New York,10001,US,NY,783.9496460447583,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
v0MZ0nONPh1b-9IC4M0weg,The Vine - Eventi Hotel,141,"newamerican,lounges,cafes",3.5,40.7470966060545,-73.98985889139979,1,1,0,2,New York,10001,US,NY,747.0610696252394,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
OEpQqbKIysNH4D54K_NEvQ,The Zodiac Room,18,"salad,coffee,bars",4.5,40.753473,-74.00082049999999,0,0,0,3,New York,10001,US,NY,432.4097973195215,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
nVjrffApH3q_PkjmZdqpHg,Mustang Harry's,351,"sportsbars,sandwiches,breakfast_brunch",3.5,40.74842667,-73.99296667,1,1,0,2,New York,10001,US,NY,484.16983735792417,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
UnFe6mLcCdHVyyDxnIBkAA,Ambo,119,"indpak,gluten_free,salad",4.0,40.751996999999996,-73.99121099999999,1,1,0,2,New York,10001,US,NY,419.21644673889534,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
4aXPYKWBBpjDmkr9drsZ2g,Highline Pizza,140,pizza,4.0,40.751049,-74.00205229999999,1,1,0,1,New York,10001,US,NY,515.6933037031133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
RjblkxUBTtzG-tcgFyCofA,Takumi Taco,39,"mexican,seafood,asianfusion",4.0,40.751606,-74.00652,1,1,0,2,New York,10001,US,NY,871.1550288870164,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
Cq0_y25K4r60gUP0JeHRDQ,The Orchard Townhouse,10,"tradamerican,wine_bars",3.5,40.74839,-74.00344,0,0,0,3,New York,10001,US,NY,719.7929684834859,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
ULF7NqOo2VWrxMs_hkYgCQ,Tracks Raw Bar & Grill,274,"pubs,raw_food,tradamerican",3.5,40.7505086580734,-73.99350866003509,0,0,0,2,New York,10001,US,NY,267.50884171664313,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
ya8HC5_97zGt3wNPWNNENA,Food Gallery 32,822,food_court,4.0,40.747609999999995,-73.98631,0,0,0,1,New York,10001,US,NY,955.48730715099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
FscXu9Lut9UA8ItjPY8WIA,Mulberry & Vine,133,newamerican,4.0,40.74527,-73.99035,1,1,0,2,New York,10001,US,NY,872.830065497915,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
esqICCGgA28y8Cg-l6mPZQ,Hudson Yards Grill,147,newamerican,3.0,40.7533572,-74.0002527,0,0,0,3,New York,10001,US,NY,446.7823318715487,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
tv7txK8qz0q4YBYZEmmaYw,RARE Bar & Grill,438,"burgers,tradamerican",3.5,40.7456481524059,-73.99376146479979,1,1,0,2,New York,10001,US,NY,714.6200867422858,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
j1S3NUrkB3BVT49n_e76NQ,Best Bagel & Coffee,3305,"bagels,coffee,breakfast_brunch",4.5,40.7522683,-73.99108609999999,0,0,0,1,New York,10001,US,NY,432.2516020423495,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
KaBw8UEm8uZTV6YLsshYrQ,Pocha 32,1488,"bars,korean",3.5,40.747524574399,-73.9862626791,0,0,0,2,New York,10001,US,NY,942.2548180393483,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
3ESDUFulPVoMJdsqPQGm0A,Golden City Chinese Restaurant,80,chinese,3.5,40.753277148143,-73.996643608314,1,0,0,1,New York,10001,US,NY,167.95241562391425,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
cF3deEEqK3Fhj22k0pE1_Q,Robert's Steakhouse,6,steak,4.0,40.75141,-74.00352,0,0,0,4,New York,10001,US,NY,625.4763185985996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
-_4i_FQ1Tt_aMU904O82Ow,Crompton Ale House,197,"bars,newamerican",3.5,40.74590870000001,-73.9937093,1,1,0,2,New York,10001,US,NY,702.2820988590757,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
yTng6X-YW3_hKMNzcdSHyw,Turntable Chicken Rock,52,"korean,newamerican",4.0,40.74635,-73.98655,1,1,0,2,New York,10001,US,NY,1021.50555039142,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
rln4dIU0ApGvEEI-Ne2bbA,Chikarashi,99,"japanese,hawaiian,poke",4.0,40.74458,-73.98871,1,1,0,2,New York,10001,US,NY,1026.2232996801215,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
hhlgJMDn7xkhgiWD4P1pEA,Hong Chun Cheon,110,korean,3.5,40.747209999999995,-73.986192,0,0,0,2,New York,10001,US,NY,982.9784946982544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
sNC1uHFKkyPySgfA_gMrFg,Between the Bread,60,"salad,gluten_free,newamerican",4.0,40.7515866154803,-74.00547796464829,1,1,0,2,New York,10001,US,NY,781.0214315593972,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
EExssFJhwDf11NDAfpdXPQ,Casa Nomad,54,"newamerican,cafes",4.5,40.746293,-73.98825,1,1,0,2,New York,10001,US,NY,902.5912190196212,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
VbUy299ch56p4GYZTNDbvA,New Wonjo Restaurant,1349,"korean,bbq,noodles",3.5,40.74788,-73.98665,1,1,0,2,New York,10001,US,NY,913.8183100363208,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
6p1hVVBEXd8jtRULoRUW5g,Dons Bogam Black,104,"korean,bbq,steak",4.0,40.7458773458956,-73.9866652214984,1,1,1,3,New York,10001,US,NY,1038.0201355818638,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
O3YtwHpY9ZZakLDkUa_TCQ,Brendan's Bar & Grill,158,irish,3.5,40.7496341317892,-73.98548081517221,0,0,0,2,New York,10001,US,NY,883.6482842891832,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
Mw9dCM52--pZquFB3zEQng,Woodpecker by David Burke,181,"tradamerican,cocktailbars,breakfast_brunch",4.0,40.746497,-73.988033,1,1,0,3,New York,10001,US,NY,905.4839281088038,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,0.134,0.056,0.075,0.049,0.049,0.049,0.022,0.026,0.034,0.022,0.026,0.045,0.011,0.015,0.026,0.011,0.026,0.149,0.015,0.034,0.004
